MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
2020-07-22 00:38:28,8,4.07,2,Free_feed,Pellet,Left,0,0,105,0.0,0,FED
2020-07-22 00:39:31,8,4.07,1,Free_feed,Pellet,Left,0,0,106,60.0,0,FED
2020-07-22 00:40:33,8,4.07,1,Free_feed,Pellet,Left,0,0,107,59.0,0,FED
2020-07-22 00:40:46,8,4.08,1,Free_feed,Pellet,Left,0,0,108,10.0,0,FED
2020-07-22 00:48:18,8,4.07,1,Free_feed,Pellet,Left,0,0,109,0.0,0,FED
2020-07-22 00:48:55,8,4.07,1,Free_feed,Pellet,Left,0,0,110,33.0,0,FED
2020-07-22 00:50:01,8,4.07,1,Free_feed,Pellet,Left,0,0,111,64.0,0,FED
2020-07-22 01:02:04,8,4.08,2,Free_feed,Pellet,Left,0,0,112,0.0,0,FED
2020-07-22 01:04:24,8,4.08,1,Free_feed,Pellet,Left,0,0,113,16.0,0,FED
2020-07-22 01:04:44,8,4.07,1,Free_feed,Pellet,Left,0,0,114,17.0,0,FED
2020-07-22 01:05:07,8,4.08,1,Free_feed,Pellet,Left,0,0,115,21.0,0,FED
2020-07-22 01:05:11,8,4.07,1,Free_feed,Pellet,Left,0,0,116,1.0,0,FED
2020-07-22 01:05:49,8,4.08,1,Free_feed,Pellet,Left,0,0,117,35.0,0,FED
2020-07-22 01:06:09,8,4.08,2,Free_feed,Pellet,Left,0,0,118,15.0,0,FED
2020-07-22 01:06:32,8,4.07,2,Free_feed,Pellet,Left,0,0,119,19.0,0,FED
2020-07-22 01:07:23,8,4.07,20,Free_feed,Pellet,Left,0,0,120,22.0,0,FED
2020-07-22 02:54:07,8,4.07,3,Free_feed,Pellet,Left,0,0,121,7.0,0,FED
2020-07-22 02:54:13,8,4.07,1,Free_feed,Pellet,Left,0,0,122,4.0,0,FED
2020-07-22 02:54:27,8,4.07,1,Free_feed,Pellet,Left,0,0,123,11.0,0,FED
2020-07-22 02:54:46,8,4.07,1,Free_feed,Pellet,Left,0,0,124,17.0,0,FED
2020-07-22 02:55:01,8,4.07,2,Free_feed,Pellet,Left,0,0,125,10.0,0,FED
2020-07-22 02:55:23,8,4.07,3,Free_feed,Pellet,Left,0,0,126,15.0,0,FED
2020-07-22 02:59:49,8,4.07,1,Free_feed,Pellet,Left,0,0,127,0.0,0,FED
