MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Random_Timeout_Duration,Retrieval_Time,InterPelletInterval,Poke_Time,Unnamed: 16,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2023-09-15 10:43:58,1.16.3,Free_feed,12,3.97,1.0,0,Pellet,Left,13,10,112,0,,5324.0,,,0 days 15:39:01.000000000,1.0,88.73333333333333,0.0,0.0,,0,Free_feed
2023-09-15 10:44:17,1.16.3,Free_feed,12,3.96,1.0,0,Pellet,Left,13,10,113,0,7.77,19.0,,,0 days 15:39:20.000000000,1.0,0.3166666666666666,0.0,0.0,,0,Free_feed
2023-09-15 10:44:42,1.16.3,Free_feed,12,3.97,1.0,0,Pellet,Left,13,10,114,0,12.43,25.0,,,0 days 15:39:45.000000000,1.0,0.4166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 10:45:06,1.16.3,Free_feed,12,3.96,1.0,0,Pellet,Left,13,10,115,0,11.93,23.0,,,0 days 15:40:09.000000000,1.0,0.4,0.0,0.0,,0,Free_feed
2023-09-15 10:48:20,1.16.3,Free_feed,12,3.97,,0,Poke,Left,14,10,115,0,,,0.27,,0 days 15:43:23.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 11:04:47,1.16.3,Free_feed,12,3.96,1.0,0,Pellet,Left,14,10,116,0,,1182.0,,,0 days 15:59:50.000000000,1.0,19.683333333333337,0.0,0.0,,0,Free_feed
2023-09-15 11:05:09,1.16.3,Free_feed,12,3.96,1.0,0,Pellet,Left,14,10,117,0,10.53,22.0,,,0 days 16:00:12.000000000,1.0,0.3666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 12:30:51,1.16.3,Free_feed,12,3.96,1.0,0,Pellet,Left,14,10,118,0,,5142.0,,,0 days 17:25:54.000000000,1.0,85.7,0.0,0.0,,0,Free_feed
2023-09-15 12:31:56,1.16.3,Free_feed,12,3.96,1.0,0,Pellet,Left,14,10,119,0,52.76,65.0,,,0 days 17:26:59.000000000,1.0,1.0833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 12:32:14,1.16.3,Free_feed,12,3.96,2.0,0,Pellet,Left,14,10,120,0,4.28,18.0,,,0 days 17:27:17.000000000,1.0,0.3,0.0,0.0,,0,Free_feed
2023-09-15 12:32:34,1.16.3,Free_feed,12,3.96,2.0,0,Pellet,Left,14,10,121,0,5.63,20.0,,,0 days 17:27:37.000000000,1.0,0.3333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 12:44:48,1.16.3,Free_feed,12,3.96,1.0,0,Pellet,Left,14,10,122,0,,734.0,,,0 days 17:39:51.000000000,1.0,12.233333333333333,0.0,0.0,,0,Free_feed
2023-09-15 12:45:33,1.16.3,Free_feed,12,3.96,1.0,0,Pellet,Left,14,10,123,0,32.72,45.0,,,0 days 17:40:36.000000000,1.0,0.75,0.0,0.0,,0,Free_feed
2023-09-15 12:45:56,1.16.3,Free_feed,12,3.96,1.0,0,Pellet,Left,14,10,124,0,11.02,23.0,,,0 days 17:40:59.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 13:37:54,1.16.3,Free_feed,12,3.96,1.0,0,Pellet,Left,14,10,125,0,,3118.0,,,0 days 18:32:57.000000000,1.0,51.96666666666667,0.0,0.0,,0,Free_feed
2023-09-15 14:36:56,1.16.3,Free_feed,12,3.96,2.0,0,Pellet,Left,14,10,126,0,,3542.0,,,0 days 19:31:59.000000000,1.0,59.03333333333333,0.0,0.0,,0,Free_feed
2023-09-15 14:37:13,1.16.3,Free_feed,12,3.95,1.0,0,Pellet,Left,14,10,127,0,4.89,17.0,,,0 days 19:32:16.000000000,1.0,0.2833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 14:38:32,1.16.3,Free_feed,12,3.96,,0,Poke,Left,14,11,127,0,,,0.05,,0 days 19:33:35.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 16:22:31,1.16.3,Free_feed,12,3.96,1.0,0,Pellet,Left,14,11,128,0,,6318.0,,,0 days 21:17:34.000000000,1.0,105.3,0.0,0.0,,0,Free_feed
2023-09-15 16:23:30,1.16.3,Free_feed,12,3.95,1.0,0,Pellet,Left,14,11,129,0,46.93,59.0,,,0 days 21:18:33.000000000,1.0,0.9833333333333332,0.0,0.0,,0,Free_feed
2023-09-15 16:23:44,1.16.3,Free_feed,12,3.95,1.0,0,Pellet,Left,14,11,130,0,2.44,14.0,,,0 days 21:18:47.000000000,1.0,0.2333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 16:24:06,1.16.3,Free_feed,12,3.96,1.0,0,Pellet,Left,14,11,131,0,10.16,22.0,,,0 days 21:19:09.000000000,1.0,0.3666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 16:24:28,1.16.3,Free_feed,12,3.96,1.0,0,Pellet,Left,14,11,132,0,9.66,22.0,,,0 days 21:19:31.000000000,1.0,0.3666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 16:32:38,1.16.3,Free_feed,12,3.95,1.0,0,Pellet,Left,14,11,133,0,,490.0,,,0 days 21:27:41.000000000,1.0,8.166666666666666,0.0,0.0,,0,Free_feed
2023-09-15 16:51:14,1.16.3,Free_feed,12,3.95,1.0,0,Pellet,Left,14,11,134,0,,1116.0,,,0 days 21:46:17.000000000,1.0,18.6,0.0,0.0,,0,Free_feed
2023-09-15 16:57:32,1.16.3,Free_feed,12,3.96,,0,Poke,Left,14,12,134,0,,,0.19,,0 days 21:52:35.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 17:05:10,1.16.3,Free_feed,12,3.95,,0,Poke,Left,15,12,134,0,,,0.42,,0 days 22:00:13.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 17:06:11,1.16.3,Free_feed,12,3.95,1.0,0,Pellet,Left,15,12,135,0,,897.0,,,0 days 22:01:14.000000000,1.0,14.95,0.0,0.0,,0,Free_feed
2023-09-15 18:36:34,1.16.3,Free_feed,12,3.95,,0,Poke,Left,16,12,135,0,,,0.26,,0 days 00:00:00.000000000,0.0,,1.0,0.0,1.0,1,Free_feed
2023-09-15 18:40:56,1.16.3,Free_feed,12,3.95,1.0,0,Pellet,Left,16,12,136,0,,,,,0 days 00:04:22.000000000,1.0,,0.0,0.0,,1,Free_feed
2023-09-15 19:53:13,1.16.3,Free_feed,12,3.94,3.0,0,Pellet,Left,16,12,137,0,,4337.0,,,0 days 01:16:39.000000000,1.0,72.28333333333333,0.0,0.0,,1,Free_feed
2023-09-15 19:53:34,1.16.3,Free_feed,12,3.95,1.0,0,Pellet,Left,16,12,138,0,9.0,21.0,,,0 days 01:17:00.000000000,1.0,0.35,0.0,0.0,,1,Free_feed
2023-09-15 19:53:58,1.16.3,Free_feed,12,3.94,1.0,0,Pellet,Left,16,12,139,0,12.0,24.0,,,0 days 01:17:24.000000000,1.0,0.4,0.0,0.0,,1,Free_feed
2023-09-15 19:54:14,1.16.3,Free_feed,12,3.95,1.0,0,Pellet,Left,16,12,140,0,4.7,16.0,,,0 days 01:17:40.000000000,1.0,0.2666666666666666,0.0,0.0,,1,Free_feed
2023-09-15 19:54:32,1.16.3,Free_feed,12,3.94,1.0,0,Pellet,Left,16,12,141,0,4.95,18.0,,,0 days 01:17:58.000000000,1.0,0.3,0.0,0.0,,1,Free_feed
2023-09-15 19:54:54,1.16.3,Free_feed,12,3.95,1.0,0,Pellet,Left,16,12,142,0,10.16,22.0,,,0 days 01:18:20.000000000,1.0,0.3666666666666666,0.0,0.0,,1,Free_feed
2023-09-15 20:30:28,1.16.3,Free_feed,12,3.94,1.0,0,Pellet,Left,16,12,143,0,,2134.0,,,0 days 01:53:54.000000000,1.0,35.56666666666667,0.0,0.0,,1,Free_feed
2023-09-15 20:30:53,1.16.3,Free_feed,12,3.94,1.0,0,Pellet,Left,16,12,144,0,12.86,25.0,,,0 days 01:54:19.000000000,1.0,0.4166666666666667,0.0,0.0,,1,Free_feed
2023-09-15 20:31:21,1.16.3,Free_feed,12,3.95,1.0,0,Pellet,Left,16,12,145,0,16.17,28.0,,,0 days 01:54:47.000000000,1.0,0.4666666666666667,0.0,0.0,,1,Free_feed
2023-09-15 20:32:00,1.16.3,Free_feed,12,3.94,1.0,0,Pellet,Left,16,12,146,0,27.24,39.0,,,0 days 01:55:26.000000000,1.0,0.65,0.0,0.0,,1,Free_feed
2023-09-15 20:32:20,1.16.3,Free_feed,12,3.94,1.0,0,Pellet,Left,16,12,147,0,8.32,20.0,,,0 days 01:55:46.000000000,1.0,0.3333333333333333,0.0,0.0,,1,Free_feed
2023-09-15 20:32:35,1.16.3,Free_feed,12,3.95,1.0,0,Pellet,Left,16,12,148,0,2.99,15.0,,,0 days 01:56:01.000000000,1.0,0.25,0.0,0.0,,1,Free_feed
2023-09-15 20:53:09,1.16.3,Free_feed,12,3.94,1.0,0,Pellet,Left,16,12,149,0,,1234.0,,,0 days 02:16:35.000000000,1.0,20.566666666666663,0.0,0.0,,1,Free_feed
2023-09-15 20:53:39,1.16.3,Free_feed,12,3.94,1.0,0,Pellet,Left,16,12,150,0,18.21,30.0,,,0 days 02:17:05.000000000,1.0,0.5,0.0,0.0,,1,Free_feed
2023-09-15 20:54:06,1.16.3,Free_feed,12,3.94,1.0,0,Pellet,Left,16,12,151,0,14.71,27.0,,,0 days 02:17:32.000000000,1.0,0.45,0.0,0.0,,1,Free_feed
