MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#
2023-03-31 08:21:56,19,4.01,1.0,FR1,Pellet,Left,49,37,49,2.2,0
2023-03-31 08:22:54,19,4.01,,FR1,Poke,Left,50,37,49,,0
2023-03-31 08:22:56,19,4.02,1.0,FR1,Pellet,Left,50,37,50,0.73,0
2023-03-31 08:24:06,19,4.02,,FR1,Poke,Left,51,37,50,,0
2023-03-31 08:24:10,19,4.02,2.0,FR1,Pellet,Left,51,37,51,1.65,0
2023-03-31 10:13:14,19,4.02,,FR1_2s_delay,Poke,Left,52,37,51,,1
2023-03-31 10:13:36,19,4.02,3.0,FR1_2s_delay,Pellet,Left,52,37,52,16.1,1
2023-03-31 10:13:40,19,4.0,,FR1_2s_delay,Poke,Left,53,37,52,,1
2023-03-31 10:13:45,19,4.02,2.0,FR1_2s_delay,Pellet,Left,53,37,53,2.32,1
2023-03-31 10:13:48,19,4.01,,FR1_2s_delay,Poke,Left,54,37,53,,1
2023-03-31 10:13:52,19,4.02,2.0,FR1_2s_delay,Pellet,Left,54,37,54,1.22,1
2023-03-31 10:13:57,19,4.01,,FR1_2s_delay,Poke,Left,55,37,54,,1
2023-03-31 10:14:02,19,4.01,2.0,FR1_2s_delay,Pellet,Left,55,37,55,2.2,1
2023-03-31 10:14:06,19,4.01,,FR1_2s_delay,Poke,Left,56,37,55,,1
2023-03-31 10:14:10,19,4.02,2.0,FR1_2s_delay,Pellet,Left,56,37,56,0.97,1
2023-03-31 10:14:12,19,4.01,,FR1_2s_delay,Poke,Left,57,37,56,,1
2023-03-31 10:14:15,19,4.01,1.0,FR1_2s_delay,Pellet,Left,57,37,57,0.06,1
2023-03-31 10:14:24,19,4.01,,FR1_2s_delay,Poke,Left,58,37,57,,1
2023-03-31 10:14:28,19,4.02,1.0,FR1_2s_delay,Pellet,Left,58,37,58,1.34,1
2023-03-31 10:14:32,19,4.01,,FR1_2s_delay,Poke,Left,59,37,58,,1
2023-03-31 10:14:36,19,4.02,1.0,FR1_2s_delay,Pellet,Left,59,37,59,1.03,1
2023-03-31 10:14:39,19,4.01,,FR1_2s_delay,Poke,Left,60,37,59,,1
2023-03-31 10:14:43,19,4.01,1.0,FR1_2s_delay,Pellet,Left,60,37,60,1.46,1
2023-03-31 10:14:46,19,4.02,,FR1_2s_delay,Poke,Left,61,37,60,,1
2023-03-31 10:14:50,19,4.01,1.0,FR1_2s_delay,Pellet,Left,61,37,61,1.03,1
2023-03-31 10:15:01,19,4.02,,FR1_2s_delay,Poke,Left,62,37,61,,1
2023-03-31 10:15:06,19,4.01,1.0,FR1_2s_delay,Pellet,Left,62,37,62,2.69,1
2023-03-31 10:15:09,19,4.01,,FR1_2s_delay,Poke,Left,63,37,62,,1
2023-03-31 10:15:13,19,4.01,1.0,FR1_2s_delay,Pellet,Left,63,37,63,1.16,1
2023-03-31 10:15:15,19,4.01,,FR1_2s_delay,Poke,Left,64,37,63,,1
2023-03-31 10:15:19,19,4.01,1.0,FR1_2s_delay,Pellet,Left,64,37,64,1.71,1
2023-03-31 10:15:22,19,4.01,,FR1_2s_delay,Poke,Left,65,37,64,,1
2023-03-31 10:15:27,19,4.01,1.0,FR1_2s_delay,Pellet,Left,65,37,65,2.32,1
2023-03-31 10:15:29,19,4.01,,FR1_2s_delay,Poke,Left,66,37,65,,1
2023-03-31 10:15:32,19,4.01,1.0,FR1_2s_delay,Pellet,Left,66,37,66,0.61,1
2023-03-31 10:15:35,19,4.01,,FR1_2s_delay,Poke,Left,67,37,66,,1
2023-03-31 10:15:39,19,4.02,1.0,FR1_2s_delay,Pellet,Left,67,37,67,1.46,1
2023-03-31 10:15:42,19,4.02,,FR1_2s_delay,Poke,Left,68,37,67,,1
2023-03-31 10:15:46,19,4.01,1.0,FR1_2s_delay,Pellet,Left,68,37,68,1.77,1
2023-03-31 10:15:54,19,4.02,,FR1_2s_delay,Poke,Left,69,37,68,,1
2023-03-31 10:15:58,19,4.02,2.0,FR1_2s_delay,Pellet,Left,69,37,69,1.28,1
2023-03-31 10:16:01,19,4.02,,FR1_2s_delay,Poke,Left,70,37,69,,1
2023-03-31 10:16:06,19,4.01,1.0,FR1_2s_delay,Pellet,Left,70,37,70,2.32,1
2023-03-31 10:16:15,19,4.02,,FR1_2s_delay,Poke,Left,71,37,70,,1
2023-03-31 10:16:19,19,4.01,1.0,FR1_2s_delay,Pellet,Left,71,37,71,1.22,1
